task_name,pct
"Recommend appropriate sizes and formats for advertising, depending on medium used.",0.0
Monitor daily stock prices and compute fluctuations to determine the need for additional collateral to secure loans.,0.0
"Calculate and compile order-related statistics, and prepare reports for management.",0.0
"Formulate recommendations, policies, or plans to solve economic problems or to interpret markets.",0.0
Formulate or modify recipes for specific kinds of food products.,0.0
Recommend energy-efficient technologies or alternate energy sources.,0.0
Conduct primary patient assessments that include information from prior medical care.,0.0
"Install or configure Web server software or hardware to ensure that directory structure is well-defined, logical, and secure, and that files are named properly.",0.0
Train subordinates in programming and program coding.,0.0
"Formulate and implement training programs, applying principles of learning and individual differences.",0.0
Modify and customize commercial programs for internal needs.,0.0
